"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91"
"98" 2006 42.5125 17.82396 -55.97498 -1.0475 7.84965 5.48681 -15.46715 -14.61209 20.7838 1.21152 -1.95106 17.99839 31.32643 5570.97538 3468.34866 3783.69841 1377.45078 1960.36527 1347.67145 1930.84884 1121.10317 1006.81049 582.10508 796.12212 116.74829 -650.25728 -399.29333 300.6503 37.30022 -45.19439 97.85852 85.58734 -36.20821 -127.14315 9.8021 137.57001 286.42916 546.76111 27.32214 -151.7794 -26.87919 0.26682 -123.3607 42.9856 90.07867 59.44888 -83.94563 84.52167 -527.02644 -90.82145 89.14837 161.78579 127.99522 112.28371 88.81861 -276.1324 304.95551 -717.53715 241.48112 -191.6474 -15.62941 -55.9086 2.20129 -459.26192 421.6428 154.03927 62.95116 -48.05129 63.59242 -14.94833 -358.68318 184.89524 -160.78368 -35.23591 -140.53421 -7.74274 58.92668 578.75466 -221.30947 284.05243 49.32817 -658.14435 -114.37367 117.88133 25.725 184.7373 5.20466 0.26025 492.91478 7.03626
"99" 2001 47.9975 100.97733 34.56827 33.83149 -26.0352 17.55238 3.79082 -6.44036 8.85914 9.59744 -3.6888 -0.78888 32.21433 1777.19377 6326.05851 2280.92556 845.92166 2102.76401 895.71884 916.99819 441.12388 424.21215 575.71216 380.48086 -79.34183 -128.389 -955.1766 84.24467 525.4224 373.86007 112.04568 136.30267 -17.15324 101.33902 -117.51777 334.06496 595.38333 659.55215 189.26883 -56.35714 140.9352 266.53921 0.36456 -44.61838 28.4633 -76.26304 -31.53588 -234.07967 -37.18758 32.19698 -71.89517 199.33847 99.70649 -77.92547 -3.0658 496.43817 -513.58177 273.25311 -33.8311 198.02796 60.51246 -9.40338 -89.87201 -227.61575 460.77924 40.11819 121.46719 75.77947 -50.25184 -5.46473 -171.2055 2.70099 29.97274 -92.85177 178.54329 33.54075 -213.73411 -292.30622 -148.06885 169.56293 10.24511 -115.27222 -191.96583 232.36293 -8.28226 -238.31589 57.68718 15.52604 343.06778 -22.10962
"100" 2005 51.16776 -7.86403 34.04744 -3.55348 -21.80755 -27.75617 -7.278 -0.97191 2.63856 0.84556 3.44865 0.51224 7.97762 1165.91336 421.74339 291.22966 342.35494 289.72427 207.65818 208.94897 125.96565 122.63503 87.82614 137.65448 9.64978 -208.83987 68.09676 -8.48506 -60.56184 -12.21824 -18.42931 28.86012 -7.44773 -7.5125 17.59326 -6.72241 -159.85426 -84.47479 7.49192 -31.41189 -51.91934 30.6939 14.68966 18.21025 -22.62883 -7.79378 79.12665 120.77249 -1.95423 38.98386 -6.94537 2.03421 9.27521 11.53543 4.98943 -99.66446 -0.76718 -21.30635 -0.75946 -42.37896 8.4486 -4.74071 -12.50758 15.47341 -58.77132 34.09356 31.01432 26.59473 2.21759 0.89518 200.06471 10.93523 -10.76106 -5.9442 19.18277 2.21724 -44.43765 -3.80347 2.04407 5.69463 -0.72912 117.86069 -24.37112 -11.46711 6.39954 -12.00776 -55.15094 1.99783 -65.15309 -2.83717
"101" 2005 52.13251 53.39327 32.54057 0.55407 -34.77805 -28.63335 19.8811 0.16919 19.89437 13.68701 -1.6226 0.5923 16.23702 504.53566 1021.65552 1206.62906 825.8311 869.59697 291.64664 305.33372 233.21912 152.19235 338.17984 114.85553 -10.85542 -267.98535 -310.4327 98.02219 34.32823 72.60662 5.74985 -32.34697 9.00885 90.16254 -16.26732 -29.22706 -52.17583 364.53362 -276.63238 -19.57103 180.53937 -17.1103 -13.15702 0.52309 -25.87484 -20.49025 2.84896 151.0613 -192.40017 51.22574 -33.73317 23.6665 -85.62628 -53.77172 -34.2704 -25.05035 -48.89281 160.33984 66.11391 56.17051 28.36859 12.038 -26.69004 -11.09804 -176.48839 74.04586 92.83831 135.4504 13.91044 15.98506 89.06866 134.91288 -169.76134 -3.28163 -47.85975 -10.73437 -153.95923 98.39262 -377.49493 -102.32145 -11.97337 -13.6376 278.82985 59.019 -1.77263 -102.25029 -50.46549 10.01761 5.31306 8.59558
"102" 1983 46.39542 63.2786 18.96233 -3.57216 -30.20434 -23.46614 -4.30062 -0.93015 -3.80671 2.52363 5.70461 9.78114 17.65436 1075.11865 852.38974 355.98921 531.02136 221.25313 507.52086 201.27803 196.117 157.22579 113.98426 203.66207 -43.24413 250.5159 88.19052 -58.08324 -3.92123 -38.29247 6.5573 15.37333 37.917 -20.23811 40.41248 -19.78332 12.04555 -5.55044 -50.11416 49.60674 -6.41579 36.76296 -31.71852 11.7637 -21.1849 -1.7345 43.09007 49.50482 44.0463 35.92326 -0.48605 30.64744 9.89278 -16.87832 -27.49383 -21.31063 57.96215 12.41178 28.04648 -17.93279 -34.38548 -20.87202 2.97103 177.84563 -1.22878 57.7455 -27.26739 0.19268 7.12276 -30.49047 86.79111 -22.16029 26.41512 -54.14735 -1.90564 -2.12873 -134.36133 24.11127 28.70636 -59.65716 3.04686 -77.87752 -70.34346 -22.48353 -3.32515 -48.96845 -117.27888 10.4664 -107.58153 6.25835
"103" 2003 47.44645 32.26599 24.9547 0.10722 -29.71693 -5.26104 -4.2158 -3.18974 1.86155 3.71816 -1.28673 2.2954 23.29803 2184.16132 1303.02805 2028.48697 1052.73091 1167.33612 366.62272 557.16745 286.60416 453.09427 331.10837 165.83942 102.60323 439.08874 -681.47471 -220.95027 157.48032 163.60578 -77.13073 96.01164 -25.57463 20.13237 -38.42438 94.78157 -820.32264 -135.76871 -472.38866 -60.3947 110.76824 9.77581 -111.56525 -3.57431 2.89798 -39.66702 613.58457 -72.9768 -362.04863 163.50137 -24.30688 53.5951 11.22464 27.32539 18.11312 -52.55001 145.38419 -63.7347 48.4632 64.09068 111.2437 -27.45423 -63.15055 -144.86242 60.92985 -20.82766 -93.77966 160.67728 0.9175 -10.91201 98.96851 143.22369 -175.16229 -18.9591 -99.81479 9.28812 -13.88672 206.15465 -346.90603 71.44416 16.57058 56.81858 56.02919 61.34609 13.12528 -38.05834 17.23247 -4.57485 36.40815 11.37758
"104" 1996 38.43528 10.96831 -14.15751 -5.75924 -2.22199 -15.82384 6.28385 5.79343 0.03428 3.46457 -3.0796 1.04851 81.14173 3591.98719 4200.98424 1797.8918 1008.82948 939.11199 679.32505 571.45393 525.96944 415.47663 351.22861 296.4999 -190.39557 -1596.15878 307.17988 -20.35245 57.83136 61.28502 33.70407 22.48265 33.7555 -20.62469 -19.11691 263.31542 -106.20734 139.73491 -111.5271 -87.65416 131.88501 -115.03291 -52.50905 43.94431 -16.18857 29.84942 -326.79419 200.58298 -165.35056 -52.23245 -19.09035 51.50637 -64.82063 -25.24533 -11.96576 -64.32772 333.91235 241.2484 79.2142 20.05038 -44.79696 0.75304 -24.8905 83.77966 -142.89719 -3.40687 -22.27164 -12.73077 21.38141 -26.08804 113.19213 -341.39961 -195.54825 41.83413 1.48534 -19.43212 -13.30272 -178.40574 -170.19563 50.42099 57.8396 2.1248 56.49253 111.62089 -10.41254 -30.60083 53.17547 17.71238 -2.24577 1.38817
"105" 2006 40.60708 -42.86835 17.86804 -3.3689 1.71784 -6.56651 12.73372 6.93941 6.27548 1.16414 -5.74279 -3.72829 48.7126 2002.29937 2877.28722 1722.99267 1278.93226 1030.3096 647.07495 440.45395 859.64403 306.18297 263.03678 412.82836 74.5087 577.83483 69.957 -8.59594 -244.71078 -27.45566 124.06733 -40.70383 194.31365 -27.56116 41.95781 238.27229 353.27885 288.03408 -300.27332 1.18437 42.77203 134.33335 -7.74542 -29.02443 -24.11936 57.5811 -29.1667 38.39867 11.87715 -63.95508 -219.31696 75.33415 -30.70971 -38.72552 33.77774 241.61283 255.88029 -143.53889 393.85011 -96.89209 -9.94798 0.68734 -6.03175 -148.41902 66.60367 143.9982 130.39874 -8.70319 75.24626 10.27747 -184.62065 242.22295 -89.02647 -35.05853 -16.00958 -17.07517 -76.34309 261.03573 -139.10425 -26.81648 49.94619 -97.28076 46.62106 59.98683 16.68126 -0.02709 -42.32331 -0.29347 -87.52619 -7.87969
"106" 2006 41.27618 13.0255 31.07443 4.88064 1.77848 -5.56073 9.73233 1.74653 -0.81556 -4.33182 0.36417 0.36705 42.53821 2932.46339 2840.45836 2021.1671 1013.10606 880.4822 859.79783 464.41617 599.53938 324.07381 404.44994 469.52875 131.25844 -54.35619 -161.81201 -48.02501 61.01566 13.24097 122.08846 -16.20803 71.10618 -44.30207 22.4864 170.2002 190.67191 98.67451 -459.0217 71.27607 39.67264 -68.92335 -63.65721 -21.09904 -48.14827 45.01286 -94.27914 182.0123 -15.48681 -37.10013 1.47637 11.09825 36.22323 -52.01449 -4.82584 101.70088 425.5995 3.35835 71.13999 -60.39497 1.05257 53.60979 18.4172 -41.13553 220.36775 9.0062 -86.52797 144.47967 181.06897 38.33858 120.14963 -168.66009 -97.37305 49.64445 -100.77493 24.86974 -347.45072 30.00756 -237.5339 57.88481 -26.76675 -327.11873 61.52275 163.87175 -21.39173 209.68119 138.35109 12.68561 159.64546 23.32146
"107" 1965 40.22324 -27.37858 25.9352 -6.05472 -26.93203 28.14681 -26.44241 -3.96466 17.2244 8.50122 -2.65044 22.02063 19.98358 2720.68454 2057.29163 2399.34806 1084.02953 1322.3616 1003.35567 553.4047 798.19735 601.61511 474.83351 710.26391 43.28436 -230.70323 -165.49838 52.53697 239.46737 256.08971 -12.15008 30.77369 122.24294 -1.95815 -107.50572 95.43268 -31.55202 176.74314 -561.42138 485.31334 0.09012 353.46634 -14.90098 61.70763 133.88034 56.82656 211.9031 345.15767 95.43999 69.17716 37.2647 228.68156 -19.0787 312.21353 25.96538 -30.0228 585.37504 34.36757 388.24558 182.60408 19.04789 62.2882 16.26319 5.59445 155.7168 30.31073 294.05464 31.00688 289.08502 18.95211 -146.18312 120.3854 -171.90675 -51.63083 6.99478 0.88332 251.81728 96.83703 -388.64377 375.03937 29.66899 -43.59372 209.00526 128.72167 9.99636 128.46189 -88.837 10.00166 133.66121 5.74336
"108" 1985 36.90636 54.25754 2.42203 15.21217 -15.33572 9.20993 5.41073 8.96247 11.84112 12.05261 3.1543 5.80865 35.53431 1670.80483 2026.77206 1674.9916 748.59834 1957.12581 624.83354 544.57101 336.85033 375.45809 391.67215 314.5149 67.70842 74.57801 -599.10609 -407.05274 244.34399 152.62064 50.95322 11.07609 -1.89131 49.57193 13.47922 76.71151 3.65291 251.99607 -518.02532 116.4873 150.6633 119.66062 -71.32158 16.95307 31.47211 -9.23803 -218.66522 -224.60467 -95.33325 -20.53411 -19.57928 125.12644 51.84161 -10.09256 -3.97715 124.51593 414.40761 25.05599 85.15533 13.0979 55.01268 42.57074 -0.53018 17.54637 -47.46387 2.28461 39.13866 128.47442 122.55099 8.55657 492.50201 102.01911 -31.32782 -13.09423 29.94334 15.16855 -68.81327 166.50584 -39.60534 -61.74352 26.54331 -24.0225 -16.03221 36.54666 4.49755 157.81096 25.68642 18.34829 129.89056 12.65938
"109" 1999 33.61341 69.8728 99.72379 34.96193 56.51558 4.96999 3.60586 -7.82861 -28.11408 -5.90817 -5.87057 -15.23144 145.07895 2609.46836 3280.10885 2846.39045 587.98896 1300.79226 819.69245 945.0548 349.42589 475.20193 575.7246 655.30704 -201.36189 -1207.7767 -136.23072 -87.28089 79.78443 -46.37764 -135.66357 73.11922 -114.49811 23.02061 -30.42992 401.71311 -551.15054 -42.34664 -266.18911 160.16292 -58.5137 162.00205 25.2128 14.34749 56.17846 96.26463 -39.49897 -86.26961 -55.59325 205.97308 -60.24862 -58.04123 -253.20288 18.16741 -37.04851 163.00998 965.9749 247.11865 67.27589 131.29661 114.00365 123.94854 -18.75459 -403.25415 -197.78963 175.76738 123.49041 -40.12165 -78.66025 144.42398 68.70696 160.50545 -273.70272 -100.30016 39.95026 -137.00396 -280.15019 -89.93895 -621.94953 159.03835 36.75488 78.25432 169.48787 -112.16107 -82.96123 -46.78266 -786.18619 34.71829 219.96408 -102.41701
"110" 1966 46.51606 8.31178 -9.49772 -9.37988 -3.27795 -5.08933 21.31395 6.46861 3.50672 -9.69971 -6.36587 13.43464 45.44461 2183.32416 2424.43067 967.93341 467.57138 814.90375 346.29115 530.86157 407.78841 503.04003 221.69689 238.53423 87.86831 223.77505 -128.93237 27.2278 83.61412 -32.04992 -72.07642 122.91799 83.08261 -63.80771 26.42517 117.15959 211.53854 -271.11532 -255.09811 -45.57474 197.04474 -72.22161 -92.38063 -61.06776 -71.69427 23.39735 283.73491 -290.7757 -35.05365 22.33755 135.96329 5.89007 -14.98125 -84.3268 -2.12096 -29.72149 508.03283 -217.04076 224.30374 -136.34482 22.15978 -22.17889 -4.30534 -143.49487 -37.75231 -44.21718 77.45717 34.65375 88.85329 21.71735 -74.01316 -185.36886 -87.9776 -11.26435 -31.68538 -19.30102 -47.42024 129.06923 -36.71658 -10.01229 11.20191 -148.92937 -1.02097 38.49673 -10.94749 80.13605 14.35871 10.00457 60.75247 13.85867
"111" 1995 45.6405 21.42005 -17.62241 19.79969 14.4775 9.50536 9.98893 6.99069 8.49937 1.11355 -3.11148 -5.93679 35.6366 1204.08665 3551.29509 2219.37874 807.83841 1764.26835 830.25392 724.37525 398.44224 448.03583 448.92446 307.83629 -65.29697 -759.27118 -781.02952 472.08214 346.28203 79.82135 -152.77157 135.15839 7.8495 -44.61488 -49.83347 151.36211 152.4089 0.51832 -178.4966 -133.68509 410.929 83.62479 -40.3155 10.02948 29.68012 5.13918 19.2982 -91.86589 -421.00407 213.28752 97.78058 83.1463 -8.52859 32.51855 4.1767 23.49316 118.75941 386.9047 195.96323 124.02754 -37.74849 5.17138 3.9457 -261.38077 -307.19692 117.96974 21.93003 111.68675 7.52204 -16.7568 246.32059 -429.17954 -85.36619 34.95572 -98.43222 -0.48936 -63.51604 -104.49125 -147.68169 134.88925 -7.67999 65.72941 117.47029 100.81802 -10.681 65.91149 -170.51054 9.48129 -3.3262 -4.60246
"112" 1995 45.32162 50.23917 26.17397 4.51146 -34.80093 -23.22504 22.94083 4.03377 -1.53707 2.85615 -2.82128 -4.67867 77.78546 922.96279 995.6656 459.43368 468.81681 386.70216 404.75441 213.08451 186.05295 145.93936 168.96361 345.79501 -39.64349 -285.19431 -66.45471 14.31617 54.74848 -19.80265 46.00488 2.93542 3.21427 9.89721 30.05263 90.84699 -74.16817 -106.54319 -58.65062 -20.47395 24.64618 -27.46574 -35.3105 17.82468 -5.77728 30.30347 55.77499 69.81343 -20.45787 18.63608 25.57868 6.90372 -14.34852 -26.22834 -44.79133 32.75087 -127.24393 -58.91299 -0.17422 -41.55824 -52.93682 13.78035 -26.49194 47.89203 -29.30871 12.97902 9.12908 -20.71198 -33.16456 -4.73312 49.31221 62.69026 -35.29884 -66.26646 6.66431 -17.36654 -59.26183 8.62208 21.77445 -27.45585 15.54796 -37.84602 42.88927 0.20073 -17.50994 -50.25324 121.64789 27.56335 45.43826 -9.60302
"113" 1996 44.11226 17.11441 -9.85577 -19.74433 -34.88704 -16.22009 -17.02885 -6.44965 1.17289 1.08941 -2.96435 -6.5653 130.5698 4165.88971 1785.76578 1308.90255 1216.11378 547.41668 564.57459 521.99887 264.85116 243.43473 202.43749 210.21706 298.14706 432.92596 561.65006 -190.78925 -229.80053 -98.28408 81.59617 64.57382 -6.98731 -32.64549 24.23919 273.75933 251.26502 -333.32687 93.60232 193.96445 -112.55446 69.43105 19.27032 -10.63616 -18.84135 152.81201 -722.41926 331.92434 -213.25345 192.98896 13.42584 127.36625 -64.18947 -24.55885 -222.05918 18.61955 -196.89465 71.36078 68.4782 -117.79999 16.67497 -10.55824 87.44104 -118.67795 -127.52471 86.02572 129.83879 -5.73057 -27.62209 -153.51394 -117.27489 25.47918 -87.06479 -72.69812 -42.56641 -71.16761 -254.05462 -3.59483 -161.41321 -34.53188 -24.47117 -105.14797 23.26869 4.97898 -59.57805 93.9092 -88.72851 26.79104 -3.55526 21.33897
"114" 2001 45.88947 -27.49293 -30.32673 -9.1599 5.60011 -14.66053 -0.51176 9.1954 9.47518 0.33125 -1.59643 -0.1995 36.32188 2509.68421 2942.90479 1375.49804 1308.81086 1034.91988 533.91709 718.71333 422.91226 424.24319 230.67661 296.98285 37.36086 -256.26889 -242.64387 -138.53543 -79.64575 111.18172 -90.68544 100.47761 7.4985 -54.22057 3.65346 247.41275 -140.35148 382.35426 192.97953 28.95694 93.71378 -66.57042 -58.65478 20.52583 30.00018 -22.16885 238.92249 -178.61186 -15.82733 -86.70287 48.45846 -3.88522 101.38337 38.45095 110.56976 -48.23375 140.32589 33.22217 -83.6497 -77.31734 -25.63565 45.28172 -45.82645 -175.43725 -113.11845 42.1962 85.1092 -0.05759 -29.69498 -11.42631 -32.23999 28.00236 -56.612 -46.92497 -42.87433 -15.51155 130.22237 153.29463 -27.75543 -55.69667 -0.10507 59.93405 6.11692 49.36257 23.80046 -8.10061 -167.18672 -8.7984 109.44869 -6.39434
"115" 2002 43.02184 -12.50895 -58.12289 -0.4104 -47.59778 -10.99491 10.98462 -7.8373 2.98171 0.22148 4.24259 10.56593 17.85821 1479.93871 2557.16519 1443.05535 497.45135 1090.75865 290.49059 605.53284 447.23071 403.08216 293.8888 143.42667 40.08721 -594.34627 -192.47284 -197.39307 28.76086 88.55587 5.6376 -73.61396 -55.40767 35.38356 -7.86729 146.98597 160.74007 -453.50362 24.15673 107.83626 -63.92266 -118.79357 -107.53861 57.58434 53.28675 26.74615 314.49959 -12.43553 -205.98468 173.51855 213.44388 -0.45744 -26.9042 40.42923 -21.02816 205.30148 128.22136 -486.08353 -68.87064 -313.8019 4.15881 -51.99762 16.90233 -73.54064 4.7656 196.88368 -57.76057 -4.80503 -36.69591 -4.09038 60.68904 -278.49585 13.90311 -57.81446 -57.91445 -14.74273 -128.75745 -84.57785 3.90491 -45.43183 -16.14441 -206.77612 -36.84256 60.92647 -23.4183 -66.09366 -143.82217 -5.39335 7.32238 -8.94949
"116" 1996 36.97288 -22.41988 -62.44827 -14.76436 24.14751 -3.93672 -7.06115 -13.71863 1.4987 -1.46018 -4.22246 0.46622 20.7416 2387.67111 1509.48314 1894.93213 607.68589 1230.92056 456.68061 667.35658 284.30419 482.20914 385.03815 232.6131 44.85489 -188.52608 -639.62364 -140.97391 -6.11085 233.6365 -85.80017 61.34478 -103.60313 20.07003 -38.95354 89.65349 -285.7172 237.65065 -537.48649 102.33294 -22.28333 28.50671 -109.02324 23.95065 37.45502 -10.5378 -84.43371 66.89183 -41.90367 48.68366 22.40693 -27.71733 -4.87982 33.45609 32.77774 -83.75757 13.53705 -127.93886 125.0676 -144.60589 55.58643 41.37286 -16.20852 -315.81014 60.88606 -61.27721 -0.03838 0.32557 34.36572 -30.87903 246.03818 26.70463 67.02978 16.98716 -45.20151 8.68717 62.00299 141.1661 -117.31097 66.08885 8.48383 -36.77714 54.08614 25.52906 12.52748 88.05467 -79.92339 8.56071 48.42359 3.56532
"117" 2008 49.70259 17.89955 -10.3706 -14.95543 -6.8504 -11.3184 -11.20781 -4.0719 6.25648 8.09643 -4.76722 5.94454 11.47968 1535.64723 832.0715 1092.03761 673.30472 783.70477 558.53331 494.87823 372.60806 310.97919 214.93255 160.92161 27.60799 -327.11805 -6.09948 128.60104 17.67685 -48.06941 -16.43632 27.07677 -18.70607 6.17804 -21.97165 3.13418 -87.10902 188.8765 -136.56655 42.24373 -90.27805 45.11858 -60.38475 -29.86472 20.87908 -4.38448 143.9768 184.9366 -102.82927 117.05389 -55.56193 7.65233 -21.57988 16.02268 5.15155 -89.71627 52.83826 152.38309 23.60136 -5.8963 -9.75967 49.20793 -30.78625 -178.82626 -81.05518 118.46568 80.28571 -15.05954 -32.26558 -0.25513 174.01092 -11.47168 -84.91127 2.51317 -1.79394 4.21972 -120.54615 43.09861 -93.33442 58.49711 11.09155 44.06607 47.5051 75.57895 7.79702 60.12167 8.40596 7.81276 55.14195 -0.26502
"118" 2006 37.57588 -50.72644 -27.72023 -25.27173 -3.62927 -17.08389 5.81831 -4.81865 3.53182 -5.5547 -4.8358 -5.43069 41.01557 1786.37221 1368.04807 709.99566 719.00839 301.17954 428.19843 580.32043 489.72248 290.34907 183.46113 334.16882 66.17994 -209.51858 181.08134 26.76123 -105.95116 4.3986 30.79995 16.87691 -38.17561 -48.47671 30.14137 172.85619 -229.04873 315.52445 -118.16899 130.07576 -22.34525 157.55671 -28.30115 3.32651 -21.32951 41.26628 234.81692 58.48254 104.12786 -13.64912 -43.38409 2.95488 68.95678 -163.52665 80.12526 -12.87583 344.54474 -116.33275 197.60384 -9.47559 -10.4311 37.88945 -8.77146 -277.97662 186.51141 55.03109 2.45094 -20.61999 -27.45697 53.45639 -161.11509 -62.61325 73.93912 -75.64025 -12.60956 18.09561 -160.97259 118.61143 -146.65309 -57.68854 3.54812 -154.55496 -61.23685 -75.64192 10.85374 -3.81357 9.31111 -20.16869 144.76817 -7.55533
"119" 2004 33.83679 -29.20433 8.74961 -9.38753 21.11741 -19.11191 3.65683 -10.9864 0.96532 -5.15071 -1.35795 -1.32995 27.77601 4902.83017 1520.11497 839.35723 548.38394 320.97086 366.77167 346.1643 205.71099 188.64022 134.99185 185.94045 157.13751 1021.84381 181.44752 -63.97786 -59.86371 25.10497 -21.75464 6.91897 -9.04419 -4.66594 20.12238 30.99256 616.38518 -301.94155 -65.22124 27.28515 -57.84456 -21.63905 -19.22256 1.15602 -3.29492 58.95388 149.12229 28.10781 -38.0122 -21.15911 44.16529 24.29134 -23.2397 -21.11344 -8.08295 177.48349 142.62783 -36.92303 -26.25821 -95.45424 33.90346 0.79406 16.11275 484.44963 104.09176 10.10146 -37.22621 -5.03324 54.20991 2.40426 -211.10358 66.64562 -5.09274 -10.64364 28.49143 -34.76337 47.72539 72.86315 -93.71273 -120.36044 16.3659 1.54523 62.00072 57.87799 -21.57301 44.72929 135.3262 7.24212 90.31099 2.71698
"120" 2007 47.21378 -18.86071 9.55922 -8.67759 -16.74179 -7.17652 -3.271 -3.9513 6.24094 -5.35045 -2.37178 -0.80913 12.75227 2198.72488 831.32337 1076.38375 648.28204 565.93715 477.20321 552.29633 303.64934 337.6716 189.64206 178.19044 -9.56535 -222.64784 -135.60949 -7.80539 -83.64331 97.85846 -80.49576 47.4219 3.52067 -54.0134 3.64767 4.36602 -60.79672 56.98207 -195.15796 -251.28354 21.60775 -3.24125 -77.1163 2.20703 15.02647 -2.19512 257.49968 92.07756 -91.7814 -51.26032 7.80373 1.65385 8.46048 -29.25385 16.62488 -255.44837 -80.34397 -60.70656 45.57394 -77.1565 -19.67153 -35.49301 -8.43168 -134.78409 97.24885 -60.57239 -49.59097 -18.12741 -48.04955 -10.45048 -14.76003 -14.04169 -81.64135 65.44471 -36.63558 -2.43582 -142.07388 39.23282 -80.01373 58.24305 9.93166 -117.104 40.56576 -16.57171 6.96817 148.50019 -23.88845 0.37599 181.45175 1.07106
"121" 1989 34.35803 -36.36567 39.59171 6.50452 -0.56207 -11.549 -6.97644 -5.87128 4.65092 -2.56364 5.23512 -3.8562 38.83073 1389.33301 1758.24281 521.75748 1416.64947 452.18208 828.65913 274.9626 453.92897 206.1343 133.84723 554.58709 -23.6329 159.61375 215.18881 -236.72108 -37.14505 -37.56913 190.88606 14.16875 97.08741 -9.63698 56.06622 84.25358 -42.88107 -416.03722 -60.96915 -307.3113 35.13399 66.63022 -8.55736 -4.62 -43.07758 43.76297 34.10392 221.44634 142.84899 -84.79761 -20.5831 42.22326 3.86401 -95.72887 -131.33885 42.29472 50.68736 -21.21941 -97.70628 -20.13802 -12.34566 80.95403 25.47626 35.32881 71.12742 -24.18315 -159.00081 40.05555 189.45119 36.36593 172.48112 -78.21093 26.09608 -38.88699 -43.30226 5.28563 -134.9719 14.69848 -18.31642 51.28066 33.0902 -2.52354 14.89532 -3.6506 15.32235 15.48393 -32.89375 10.16206 131.60696 -6.93725
"122" 2005 34.10851 -149.81014 66.69628 22.72678 14.09974 -10.29953 -3.39429 3.17248 -6.78966 1.05239 2.73806 -14.93716 32.09119 9207.8882 3398.58451 1317.20868 1099.6532 710.30916 429.47522 340.76336 664.85159 159.95653 142.1239 247.97957 147.50431 4532.34888 933.48002 -233.62517 -349.98413 -105.96025 105.76458 -214.41866 65.2385 40.72983 13.45703 211.50827 1331.91982 -253.51864 137.26716 339.63633 -181.39245 -173.94721 -48.05591 16.90233 -35.86725 105.78807 832.59951 186.36214 -317.29978 258.49081 302.75518 60.17212 -90.64002 54.80877 -116.85548 -195.48587 -184.49937 -30.26485 -438.95469 149.69722 2.73365 -65.28616 64.1359 -50.50391 -473.39171 368.11474 -18.68016 104.39133 -104.25295 -54.48624 -296.94406 321.97165 -67.04952 -80.58714 61.28392 -70.16829 -381.12883 -50.91393 -131.4184 -180.63925 100.39513 -194.20636 157.09099 203.70846 -1.17653 108.90436 303.68413 14.88823 497.44839 38.0158
"123" 2004 51.72391 33.99673 39.79739 2.52682 -16.05832 -22.84022 2.91252 -1.42293 -3.75653 2.01477 1.22913 -9.13347 11.16328 1012.4286 544.42135 473.26911 756.19447 502.24917 409.19893 280.36167 171.67214 224.931 190.2041 142.95302 11.70903 74.86342 -102.06205 -62.36788 54.87469 -23.2612 -16.91915 -13.92269 -32.44333 5.13532 8.54057 -4.13342 -216.96867 112.69067 -106.422 -154.74191 -0.37043 23.4803 -23.30875 11.43684 1.79452 -12.21001 43.12026 68.3225 -68.47291 -7.62708 21.17292 81.51684 13.81928 1.51343 -10.80699 96.17329 -49.88557 -76.42914 63.09545 -72.03577 -20.16304 1.09687 -16.07865 -25.20152 -29.55463 46.49794 -53.21767 59.46869 -33.56598 3.56333 99.50273 24.34437 12.95158 -15.38808 -0.29072 13.619 -161.91879 -32.84754 -41.7188 -44.81252 -11.22514 -63.94535 42.97694 54.63586 2.8116 -11.01812 -18.47787 -3.93186 30.10441 -7.05039
